NTAX,ILSL,SPEC,REPL,SUPP,NGEN,MTHD,SEFN,SEFNR
200,medium,deep,15,abayes,1000,ASTER-wh,17,0.08585858585858586
200,medium,deep,15,sh,1000,ASTER-wh,16,0.08080808080808081
200,medium,deep,15,abayes,1000,ASTRID-ws,12,0.06060606060606061
200,medium,deep,15,sh,1000,ASTRID-ws,17,0.08585858585858586
200,medium,deep,16,none,1000,CA-ML,6,0.030303030303030304
200,medium,deep,16,none,1000,TQMC-n2-origstudy,11,0.05555555555555555
200,medium,deep,16,none,1000,TQMC-n2,11,0.05555555555555555
200,medium,deep,16,abayes,1000,TQMC-ws_n2,11,0.05555555555555555
200,medium,deep,16,sh,1000,TQMC-ws_n2,11,0.05555555555555555
200,medium,deep,16,abayes,1000,TQMC-wh_n2,9,0.045454545454545456
200,medium,deep,16,sh,1000,TQMC-wh_n2,9,0.045454545454545456
200,medium,deep,16,abayes,1000,ASTER-wh,10,0.050505050505050504
200,medium,deep,16,sh,1000,ASTER-wh,12,0.06060606060606061
200,medium,deep,16,abayes,1000,ASTRID-ws,11,0.05555555555555555
200,medium,deep,16,sh,1000,ASTRID-ws,13,0.06565656565656566
200,medium,deep,17,none,1000,CA-ML,9,0.045454545454545456
200,medium,deep,17,none,1000,TQMC-n2-origstudy,8,0.04040404040404041
200,medium,deep,17,none,1000,TQMC-n2,9,0.045454545454545456
200,medium,deep,17,abayes,1000,TQMC-ws_n2,8,0.04040404040404041
200,medium,deep,17,sh,1000,TQMC-ws_n2,8,0.04040404040404041
200,medium,deep,17,abayes,1000,TQMC-wh_n2,7,0.03535353535353535
200,medium,deep,17,sh,1000,TQMC-wh_n2,7,0.03535353535353535
200,medium,deep,17,abayes,1000,ASTER-wh,6,0.030303030303030304
200,medium,deep,17,sh,1000,ASTER-wh,7,0.03535353535353535
200,medium,deep,17,abayes,1000,ASTRID-ws,10,0.050505050505050504
200,medium,deep,17,sh,1000,ASTRID-ws,10,0.050505050505050504
200,medium,deep,18,none,1000,CA-ML,2,0.010101010101010102
200,medium,deep,18,none,1000,TQMC-n2-origstudy,0,0.0
200,medium,deep,18,none,1000,TQMC-n2,0,0.0
200,medium,deep,18,abayes,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,18,sh,1000,TQMC-ws_n2,1,0.005050505050505051
200,medium,deep,18,abayes,1000,TQMC-wh_n2,2,0.010101010101010102
200,medium,deep,18,sh,1000,TQMC-wh_n2,1,0.005050505050505051
200,medium,deep,18,abayes,1000,ASTER-wh,2,0.010101010101010102
200,medium,deep,18,sh,1000,ASTER-wh,1,0.005050505050505051
200,medium,deep,18,abayes,1000,ASTRID-ws,2,0.010101010101010102
200,medium,deep,18,sh,1000,ASTRID-ws,1,0.005050505050505051
200,medium,deep,19,none,1000,CA-ML,6,0.030303030303030304
200,medium,deep,19,none,1000,TQMC-n2-origstudy,6,0.030303030303030304
200,medium,deep,19,none,1000,TQMC-n2,6,0.030303030303030304
200,medium,deep,19,abayes,1000,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,19,sh,1000,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,19,abayes,1000,TQMC-wh_n2,6,0.030303030303030304
200,medium,deep,19,sh,1000,TQMC-wh_n2,6,0.030303030303030304
200,medium,deep,19,abayes,1000,ASTER-wh,5,0.025252525252525252
200,medium,deep,19,sh,1000,ASTER-wh,4,0.020202020202020204
200,medium,deep,19,abayes,1000,ASTRID-ws,6,0.030303030303030304
200,medium,deep,19,sh,1000,ASTRID-ws,7,0.03535353535353535
200,medium,deep,20,none,1000,CA-ML,7,0.03535353535353535
200,medium,deep,20,none,1000,TQMC-n2-origstudy,6,0.030303030303030304
200,medium,deep,20,none,1000,TQMC-n2,6,0.030303030303030304
200,medium,deep,20,abayes,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,20,sh,1000,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,20,abayes,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,20,sh,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,20,abayes,1000,ASTER-wh,4,0.020202020202020204
200,medium,deep,20,sh,1000,ASTER-wh,5,0.025252525252525252
200,medium,deep,20,abayes,1000,ASTRID-ws,3,0.015151515151515152
200,medium,deep,20,sh,1000,ASTRID-ws,5,0.025252525252525252
200,medium,deep,21,none,1000,CA-ML,5,0.025252525252525252
200,medium,deep,21,none,1000,TQMC-n2-origstudy,2,0.010101010101010102
200,medium,deep,21,none,1000,TQMC-n2,2,0.010101010101010102
200,medium,deep,21,abayes,1000,TQMC-ws_n2,1,0.005050505050505051
200,medium,deep,21,sh,1000,TQMC-ws_n2,1,0.005050505050505051
200,medium,deep,21,abayes,1000,TQMC-wh_n2,1,0.005050505050505051
200,medium,deep,21,sh,1000,TQMC-wh_n2,2,0.010101010101010102
200,medium,deep,21,abayes,1000,ASTER-wh,1,0.005050505050505051
200,medium,deep,21,sh,1000,ASTER-wh,2,0.010101010101010102
200,medium,deep,21,abayes,1000,ASTRID-ws,3,0.015151515151515152
200,medium,deep,21,sh,1000,ASTRID-ws,3,0.015151515151515152
200,medium,deep,22,none,1000,CA-ML,8,0.04040404040404041
200,medium,deep,22,none,1000,TQMC-n2-origstudy,5,0.025252525252525252
200,medium,deep,22,none,1000,TQMC-n2,5,0.025252525252525252
200,medium,deep,22,abayes,1000,TQMC-ws_n2,4,0.020202020202020204
200,medium,deep,22,sh,1000,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,22,abayes,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,22,sh,1000,TQMC-wh_n2,6,0.030303030303030304
200,medium,deep,22,abayes,1000,ASTER-wh,4,0.020202020202020204
200,medium,deep,22,sh,1000,ASTER-wh,5,0.025252525252525252
200,medium,deep,22,abayes,1000,ASTRID-ws,5,0.025252525252525252
200,medium,deep,22,sh,1000,ASTRID-ws,5,0.025252525252525252
200,medium,deep,23,none,1000,CA-ML,6,0.030303030303030304
200,medium,deep,23,none,1000,TQMC-n2-origstudy,9,0.045454545454545456
200,medium,deep,23,none,1000,TQMC-n2,9,0.045454545454545456
200,medium,deep,23,abayes,1000,TQMC-ws_n2,8,0.04040404040404041
200,medium,deep,23,sh,1000,TQMC-ws_n2,9,0.045454545454545456
200,medium,deep,23,abayes,1000,TQMC-wh_n2,8,0.04040404040404041
200,medium,deep,23,sh,1000,TQMC-wh_n2,8,0.04040404040404041
200,medium,deep,23,abayes,1000,ASTER-wh,9,0.045454545454545456
200,medium,deep,23,sh,1000,ASTER-wh,10,0.050505050505050504
200,medium,deep,23,abayes,1000,ASTRID-ws,9,0.045454545454545456
200,medium,deep,23,sh,1000,ASTRID-ws,10,0.050505050505050504
200,medium,deep,24,none,1000,CA-ML,9,0.045454545454545456
200,medium,deep,24,none,1000,TQMC-n2-origstudy,6,0.030303030303030304
200,medium,deep,24,none,1000,TQMC-n2,6,0.030303030303030304
200,medium,deep,24,abayes,1000,TQMC-ws_n2,7,0.03535353535353535
200,medium,deep,24,sh,1000,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,24,abayes,1000,TQMC-wh_n2,8,0.04040404040404041
200,medium,deep,24,sh,1000,TQMC-wh_n2,9,0.045454545454545456
200,medium,deep,24,abayes,1000,ASTER-wh,6,0.030303030303030304
200,medium,deep,24,sh,1000,ASTER-wh,7,0.03535353535353535
200,medium,deep,24,abayes,1000,ASTRID-ws,10,0.050505050505050504
200,medium,deep,24,sh,1000,ASTRID-ws,12,0.06060606060606061
200,medium,deep,25,none,1000,CA-ML,5,0.025252525252525252
200,medium,deep,25,none,1000,TQMC-n2-origstudy,4,0.020202020202020204
200,medium,deep,25,none,1000,TQMC-n2,4,0.020202020202020204
200,medium,deep,25,abayes,1000,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,25,sh,1000,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,25,abayes,1000,TQMC-wh_n2,3,0.015151515151515152
200,medium,deep,25,sh,1000,TQMC-wh_n2,6,0.030303030303030304
200,medium,deep,25,abayes,1000,ASTER-wh,5,0.025252525252525252
200,medium,deep,25,sh,1000,ASTER-wh,5,0.025252525252525252
200,medium,deep,25,abayes,1000,ASTRID-ws,7,0.03535353535353535
200,medium,deep,25,sh,1000,ASTRID-ws,7,0.03535353535353535
200,medium,deep,26,none,1000,CA-ML,6,0.030303030303030304
200,medium,deep,26,none,1000,TQMC-n2-origstudy,3,0.015151515151515152
200,medium,deep,26,none,1000,TQMC-n2,3,0.015151515151515152
200,medium,deep,26,abayes,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,26,sh,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,26,abayes,1000,TQMC-wh_n2,3,0.015151515151515152
200,medium,deep,26,sh,1000,TQMC-wh_n2,3,0.015151515151515152
200,medium,deep,26,abayes,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,26,sh,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,26,abayes,1000,ASTRID-ws,3,0.015151515151515152
200,medium,deep,26,sh,1000,ASTRID-ws,2,0.010101010101010102
200,medium,deep,27,none,1000,CA-ML,8,0.04040404040404041
200,medium,deep,27,none,1000,TQMC-n2-origstudy,18,0.09090909090909091
200,medium,deep,27,none,1000,TQMC-n2,17,0.08585858585858586
200,medium,deep,27,abayes,1000,TQMC-ws_n2,12,0.06060606060606061
200,medium,deep,27,sh,1000,TQMC-ws_n2,14,0.0707070707070707
200,medium,deep,27,abayes,1000,TQMC-wh_n2,12,0.06060606060606061
200,medium,deep,27,sh,1000,TQMC-wh_n2,14,0.0707070707070707
200,medium,deep,27,abayes,1000,ASTER-wh,10,0.050505050505050504
200,medium,deep,27,sh,1000,ASTER-wh,14,0.0707070707070707
200,medium,deep,27,abayes,1000,ASTRID-ws,9,0.045454545454545456
200,medium,deep,27,sh,1000,ASTRID-ws,15,0.07575757575757576
200,medium,deep,28,none,1000,CA-ML,5,0.025252525252525252
200,medium,deep,28,none,1000,TQMC-n2-origstudy,5,0.025252525252525252
200,medium,deep,28,none,1000,TQMC-n2,5,0.025252525252525252
200,medium,deep,28,abayes,1000,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,28,sh,1000,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,28,abayes,1000,TQMC-wh_n2,4,0.020202020202020204
200,medium,deep,28,sh,1000,TQMC-wh_n2,4,0.020202020202020204
200,medium,deep,28,abayes,1000,ASTER-wh,4,0.020202020202020204
200,medium,deep,28,sh,1000,ASTER-wh,5,0.025252525252525252
200,medium,deep,28,abayes,1000,ASTRID-ws,4,0.020202020202020204
200,medium,deep,28,sh,1000,ASTRID-ws,4,0.020202020202020204
200,medium,deep,29,none,1000,CA-ML,4,0.020202020202020204
200,medium,deep,29,none,1000,TQMC-n2-origstudy,13,0.06565656565656566
200,medium,deep,29,none,1000,TQMC-n2,13,0.06565656565656566
200,medium,deep,29,abayes,1000,TQMC-ws_n2,13,0.06565656565656566
200,medium,deep,29,sh,1000,TQMC-ws_n2,13,0.06565656565656566
200,medium,deep,29,abayes,1000,TQMC-wh_n2,13,0.06565656565656566
200,medium,deep,29,sh,1000,TQMC-wh_n2,13,0.06565656565656566
200,medium,deep,29,abayes,1000,ASTER-wh,13,0.06565656565656566
200,medium,deep,29,sh,1000,ASTER-wh,13,0.06565656565656566
200,medium,deep,29,abayes,1000,ASTRID-ws,15,0.07575757575757576
200,medium,deep,29,sh,1000,ASTRID-ws,19,0.09595959595959595
200,medium,deep,30,none,1000,CA-ML,4,0.020202020202020204
200,medium,deep,30,none,1000,TQMC-n2-origstudy,25,0.12626262626262627
200,medium,deep,30,none,1000,TQMC-n2,25,0.12626262626262627
200,medium,deep,30,abayes,1000,TQMC-ws_n2,21,0.10606060606060606
200,medium,deep,30,sh,1000,TQMC-ws_n2,21,0.10606060606060606
200,medium,deep,30,abayes,1000,TQMC-wh_n2,13,0.06565656565656566
200,medium,deep,30,sh,1000,TQMC-wh_n2,14,0.0707070707070707
200,medium,deep,30,abayes,1000,ASTER-wh,16,0.08080808080808081
200,medium,deep,30,sh,1000,ASTER-wh,22,0.1111111111111111
200,medium,deep,30,abayes,1000,ASTRID-ws,25,0.12626262626262627
200,medium,deep,30,sh,1000,ASTRID-ws,28,0.1414141414141414
200,medium,deep,31,none,1000,CA-ML,6,0.030303030303030304
200,medium,deep,31,none,1000,TQMC-n2-origstudy,3,0.015151515151515152
200,medium,deep,31,none,1000,TQMC-n2,3,0.015151515151515152
200,medium,deep,31,abayes,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,31,sh,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,31,abayes,1000,TQMC-wh_n2,3,0.015151515151515152
200,medium,deep,31,sh,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,31,abayes,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,31,sh,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,31,abayes,1000,ASTRID-ws,3,0.015151515151515152
200,medium,deep,31,sh,1000,ASTRID-ws,3,0.015151515151515152
200,medium,deep,32,none,1000,CA-ML,5,0.025252525252525252
200,medium,deep,32,none,1000,TQMC-n2-origstudy,3,0.015151515151515152
200,medium,deep,32,none,1000,TQMC-n2,3,0.015151515151515152
200,medium,deep,32,abayes,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,32,sh,1000,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,32,abayes,1000,TQMC-wh_n2,3,0.015151515151515152
200,medium,deep,32,sh,1000,TQMC-wh_n2,4,0.020202020202020204
200,medium,deep,32,abayes,1000,ASTER-wh,4,0.020202020202020204
200,medium,deep,32,sh,1000,ASTER-wh,4,0.020202020202020204
200,medium,deep,32,abayes,1000,ASTRID-ws,6,0.030303030303030304
200,medium,deep,32,sh,1000,ASTRID-ws,7,0.03535353535353535
200,medium,deep,33,none,1000,CA-ML,6,0.030303030303030304
200,medium,deep,33,none,1000,TQMC-n2-origstudy,39,0.19696969696969696
200,medium,deep,33,none,1000,TQMC-n2,39,0.19696969696969696
200,medium,deep,33,abayes,1000,TQMC-ws_n2,33,0.16666666666666666
200,medium,deep,33,sh,1000,TQMC-ws_n2,39,0.19696969696969696
200,medium,deep,33,abayes,1000,TQMC-wh_n2,21,0.10606060606060606
200,medium,deep,33,sh,1000,TQMC-wh_n2,30,0.15151515151515152
200,medium,deep,33,abayes,1000,ASTER-wh,30,0.15151515151515152
200,medium,deep,33,sh,1000,ASTER-wh,33,0.16666666666666666
200,medium,deep,33,abayes,1000,ASTRID-ws,34,0.1717171717171717
200,medium,deep,33,sh,1000,ASTRID-ws,36,0.18181818181818182
200,medium,deep,34,none,1000,CA-ML,6,0.030303030303030304
200,medium,deep,34,none,1000,TQMC-n2-origstudy,3,0.015151515151515152
200,medium,deep,34,none,1000,TQMC-n2,3,0.015151515151515152
200,medium,deep,34,abayes,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,34,sh,1000,TQMC-ws_n2,2,0.010101010101010102
200,medium,deep,34,abayes,1000,TQMC-wh_n2,1,0.005050505050505051
200,medium,deep,34,sh,1000,TQMC-wh_n2,1,0.005050505050505051
200,medium,deep,34,abayes,1000,ASTER-wh,2,0.010101010101010102
200,medium,deep,34,sh,1000,ASTER-wh,2,0.010101010101010102
200,medium,deep,34,abayes,1000,ASTRID-ws,4,0.020202020202020204
200,medium,deep,34,sh,1000,ASTRID-ws,3,0.015151515151515152
200,medium,deep,35,none,1000,CA-ML,5,0.025252525252525252
200,medium,deep,35,none,1000,TQMC-n2-origstudy,8,0.04040404040404041
200,medium,deep,35,none,1000,TQMC-n2,8,0.04040404040404041
200,medium,deep,35,abayes,1000,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,35,sh,1000,TQMC-ws_n2,8,0.04040404040404041
200,medium,deep,35,abayes,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,35,sh,1000,TQMC-wh_n2,6,0.030303030303030304
200,medium,deep,35,abayes,1000,ASTER-wh,5,0.025252525252525252
200,medium,deep,35,sh,1000,ASTER-wh,4,0.020202020202020204
200,medium,deep,35,abayes,1000,ASTRID-ws,3,0.015151515151515152
200,medium,deep,35,sh,1000,ASTRID-ws,5,0.025252525252525252
200,medium,deep,36,none,1000,CA-ML,5,0.025252525252525252
200,medium,deep,36,none,1000,TQMC-n2-origstudy,5,0.025252525252525252
200,medium,deep,36,none,1000,TQMC-n2,5,0.025252525252525252
200,medium,deep,36,abayes,1000,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,36,sh,1000,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,36,abayes,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,36,sh,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,36,abayes,1000,ASTER-wh,4,0.020202020202020204
200,medium,deep,36,sh,1000,ASTER-wh,5,0.025252525252525252
200,medium,deep,36,abayes,1000,ASTRID-ws,6,0.030303030303030304
200,medium,deep,36,sh,1000,ASTRID-ws,6,0.030303030303030304
200,medium,deep,37,none,1000,CA-ML,1,0.005050505050505051
200,medium,deep,37,none,1000,TQMC-n2-origstudy,5,0.025252525252525252
200,medium,deep,37,none,1000,TQMC-n2,5,0.025252525252525252
200,medium,deep,37,abayes,1000,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,37,sh,1000,TQMC-ws_n2,4,0.020202020202020204
200,medium,deep,37,abayes,1000,TQMC-wh_n2,3,0.015151515151515152
200,medium,deep,37,sh,1000,TQMC-wh_n2,4,0.020202020202020204
200,medium,deep,37,abayes,1000,ASTER-wh,7,0.03535353535353535
200,medium,deep,37,sh,1000,ASTER-wh,8,0.04040404040404041
200,medium,deep,37,abayes,1000,ASTRID-ws,4,0.020202020202020204
200,medium,deep,37,sh,1000,ASTRID-ws,7,0.03535353535353535
200,medium,deep,38,none,1000,CA-ML,0,0.0
200,medium,deep,38,none,1000,TQMC-n2-origstudy,2,0.010101010101010102
200,medium,deep,38,none,1000,TQMC-n2,2,0.010101010101010102
200,medium,deep,38,abayes,1000,TQMC-ws_n2,2,0.010101010101010102
200,medium,deep,38,sh,1000,TQMC-ws_n2,2,0.010101010101010102
200,medium,deep,38,abayes,1000,TQMC-wh_n2,1,0.005050505050505051
200,medium,deep,38,sh,1000,TQMC-wh_n2,1,0.005050505050505051
200,medium,deep,38,abayes,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,38,sh,1000,ASTER-wh,2,0.010101010101010102
200,medium,deep,38,abayes,1000,ASTRID-ws,1,0.005050505050505051
200,medium,deep,38,sh,1000,ASTRID-ws,1,0.005050505050505051
200,medium,deep,39,none,1000,CA-ML,4,0.020202020202020204
200,medium,deep,39,none,1000,TQMC-n2-origstudy,6,0.030303030303030304
200,medium,deep,39,none,1000,TQMC-n2,6,0.030303030303030304
200,medium,deep,39,abayes,1000,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,39,sh,1000,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,39,abayes,1000,TQMC-wh_n2,6,0.030303030303030304
200,medium,deep,39,sh,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,39,abayes,1000,ASTER-wh,5,0.025252525252525252
200,medium,deep,39,sh,1000,ASTER-wh,5,0.025252525252525252
200,medium,deep,39,abayes,1000,ASTRID-ws,6,0.030303030303030304
200,medium,deep,39,sh,1000,ASTRID-ws,6,0.030303030303030304
200,medium,deep,40,none,1000,CA-ML,4,0.020202020202020204
200,medium,deep,40,none,1000,TQMC-n2-origstudy,3,0.015151515151515152
200,medium,deep,40,none,1000,TQMC-n2,3,0.015151515151515152
200,medium,deep,40,abayes,1000,TQMC-ws_n2,4,0.020202020202020204
200,medium,deep,40,sh,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,40,abayes,1000,TQMC-wh_n2,3,0.015151515151515152
200,medium,deep,40,sh,1000,TQMC-wh_n2,3,0.015151515151515152
200,medium,deep,40,abayes,1000,ASTER-wh,2,0.010101010101010102
200,medium,deep,40,sh,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,40,abayes,1000,ASTRID-ws,4,0.020202020202020204
200,medium,deep,40,sh,1000,ASTRID-ws,5,0.025252525252525252
200,medium,deep,41,none,1000,CA-ML,6,0.030303030303030304
200,medium,deep,41,none,1000,TQMC-n2-origstudy,4,0.020202020202020204
200,medium,deep,41,none,1000,TQMC-n2,4,0.020202020202020204
200,medium,deep,41,abayes,1000,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,41,sh,1000,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,41,abayes,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,41,sh,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,41,abayes,1000,ASTER-wh,6,0.030303030303030304
200,medium,deep,41,sh,1000,ASTER-wh,5,0.025252525252525252
200,medium,deep,41,abayes,1000,ASTRID-ws,5,0.025252525252525252
200,medium,deep,41,sh,1000,ASTRID-ws,6,0.030303030303030304
200,medium,deep,42,none,1000,CA-ML,5,0.025252525252525252
200,medium,deep,42,none,1000,TQMC-n2-origstudy,3,0.015151515151515152
200,medium,deep,42,none,1000,TQMC-n2,3,0.015151515151515152
200,medium,deep,42,abayes,1000,TQMC-ws_n2,2,0.010101010101010102
200,medium,deep,42,sh,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,42,abayes,1000,TQMC-wh_n2,2,0.010101010101010102
200,medium,deep,42,sh,1000,TQMC-wh_n2,3,0.015151515151515152
200,medium,deep,42,abayes,1000,ASTER-wh,4,0.020202020202020204
200,medium,deep,42,sh,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,42,abayes,1000,ASTRID-ws,3,0.015151515151515152
200,medium,deep,42,sh,1000,ASTRID-ws,3,0.015151515151515152
200,medium,deep,43,none,1000,CA-ML,2,0.010101010101010102
200,medium,deep,43,none,1000,TQMC-n2-origstudy,2,0.010101010101010102
200,medium,deep,43,none,1000,TQMC-n2,2,0.010101010101010102
200,medium,deep,43,abayes,1000,TQMC-ws_n2,2,0.010101010101010102
200,medium,deep,43,sh,1000,TQMC-ws_n2,2,0.010101010101010102
200,medium,deep,43,abayes,1000,TQMC-wh_n2,2,0.010101010101010102
200,medium,deep,43,sh,1000,TQMC-wh_n2,2,0.010101010101010102
200,medium,deep,43,abayes,1000,ASTER-wh,2,0.010101010101010102
200,medium,deep,43,sh,1000,ASTER-wh,2,0.010101010101010102
200,medium,deep,43,abayes,1000,ASTRID-ws,4,0.020202020202020204
200,medium,deep,43,sh,1000,ASTRID-ws,4,0.020202020202020204
200,medium,deep,44,none,1000,CA-ML,5,0.025252525252525252
200,medium,deep,44,none,1000,TQMC-n2-origstudy,13,0.06565656565656566
200,medium,deep,44,none,1000,TQMC-n2,13,0.06565656565656566
200,medium,deep,44,abayes,1000,TQMC-ws_n2,13,0.06565656565656566
200,medium,deep,44,sh,1000,TQMC-ws_n2,13,0.06565656565656566
200,medium,deep,44,abayes,1000,TQMC-wh_n2,12,0.06060606060606061
200,medium,deep,44,sh,1000,TQMC-wh_n2,13,0.06565656565656566
200,medium,deep,44,abayes,1000,ASTER-wh,14,0.0707070707070707
200,medium,deep,44,sh,1000,ASTER-wh,15,0.07575757575757576
200,medium,deep,44,abayes,1000,ASTRID-ws,15,0.07575757575757576
200,medium,deep,44,sh,1000,ASTRID-ws,14,0.0707070707070707
200,medium,deep,45,none,1000,CA-ML,6,0.030303030303030304
200,medium,deep,45,none,1000,TQMC-n2-origstudy,3,0.015151515151515152
200,medium,deep,45,none,1000,TQMC-n2,3,0.015151515151515152
200,medium,deep,45,abayes,1000,TQMC-ws_n2,1,0.005050505050505051
200,medium,deep,45,sh,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,45,abayes,1000,TQMC-wh_n2,2,0.010101010101010102
200,medium,deep,45,sh,1000,TQMC-wh_n2,2,0.010101010101010102
200,medium,deep,45,abayes,1000,ASTER-wh,2,0.010101010101010102
200,medium,deep,45,sh,1000,ASTER-wh,1,0.005050505050505051
200,medium,deep,45,abayes,1000,ASTRID-ws,4,0.020202020202020204
200,medium,deep,45,sh,1000,ASTRID-ws,4,0.020202020202020204
200,medium,deep,46,none,1000,CA-ML,6,0.030303030303030304
200,medium,deep,46,none,1000,TQMC-n2-origstudy,11,0.05555555555555555
200,medium,deep,46,none,1000,TQMC-n2,11,0.05555555555555555
200,medium,deep,46,abayes,1000,TQMC-ws_n2,12,0.06060606060606061
200,medium,deep,46,sh,1000,TQMC-ws_n2,12,0.06060606060606061
200,medium,deep,46,abayes,1000,TQMC-wh_n2,11,0.05555555555555555
200,medium,deep,46,sh,1000,TQMC-wh_n2,12,0.06060606060606061
200,medium,deep,46,abayes,1000,ASTER-wh,12,0.06060606060606061
200,medium,deep,46,sh,1000,ASTER-wh,12,0.06060606060606061
200,medium,deep,46,abayes,1000,ASTRID-ws,14,0.0707070707070707
200,medium,deep,46,sh,1000,ASTRID-ws,17,0.08585858585858586
200,medium,deep,47,none,1000,CA-ML,3,0.015151515151515152
